step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
6400,2.349361e-07,4.850130e+00,2.878863e-12,3.411614e-04,0.000000e+00,3.412823e-04,2.884855e-04,0.000000e+00,1.468351e-08,-1.521855e-11,3.152456e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.468351e-08,0.0000,89.7584,10.2416,1.636864e+02
6500,2.386070e-07,5.290909e+00,3.140493e-12,3.415847e-04,0.000000e+00,3.404961e-04,2.703128e-04,0.000000e+00,1.464398e-08,-1.744220e-12,3.057176e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.464398e-08,0.0000,90.1690,9.8310,1.635443e+02
6600,2.422779e-07,5.822006e+00,3.455733e-12,3.434898e-04,0.000000e+00,3.433688e-04,2.576139e-04,0.000000e+00,1.473962e-08,2.935561e-12,2.676835e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.473962e-08,0.0000,90.5603,9.4397,1.629332e+02
6700,2.459487e-07,6.393424e+00,3.794906e-12,3.403146e-04,0.000000e+00,3.407985e-04,2.479190e-04,0.000000e+00,1.461755e-08,2.330829e-12,3.421804e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461755e-08,0.0000,90.9251,9.0749,1.626703e+02
6800,2.496196e-07,7.024606e+00,4.169553e-12,3.455461e-04,0.000000e+00,3.426128e-04,2.434868e-04,0.000000e+00,1.466842e-08,-1.009058e-13,4.064062e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.466842e-08,0.0000,91.2313,8.7687,1.620700e+02
6900,2.532905e-07,7.647621e+00,4.539353e-12,3.426733e-04,0.000000e+00,3.393167e-04,2.419346e-04,0.000000e+00,1.450801e-08,-2.001950e-12,5.082730e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.450801e-08,0.0000,91.5086,8.4914,1.616376e+02
7000,2.569614e-07,8.247081e+00,4.895170e-12,3.430664e-04,0.000000e+00,3.424919e-04,2.461366e-04,0.000000e+00,1.461964e-08,1.214643e-12,7.226771e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461964e-08,0.0000,91.7950,8.2050,1.611128e+02
7100,2.606322e-07,8.789172e+00,5.216936e-12,3.422197e-04,0.000000e+00,3.435200e-04,2.545661e-04,0.000000e+00,1.463151e-08,-5.550166e-12,8.832675e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.463151e-08,0.0000,92.0799,7.9201,1.604085e+02
7200,2.643031e-07,9.275338e+00,5.505507e-12,3.431874e-04,0.000000e+00,3.411311e-04,2.645765e-04,0.000000e+00,1.451189e-08,-2.920516e-12,9.838846e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.451189e-08,0.0000,92.3157,7.6843,1.600229e+02
7300,2.679740e-07,9.667823e+00,5.738472e-12,3.437922e-04,0.000000e+00,3.423709e-04,2.803290e-04,0.000000e+00,1.453331e-08,-1.762478e-12,1.161036e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453331e-08,0.0000,92.5429,7.4571,1.593400e+02
7400,2.716449e-07,9.944835e+00,5.902896e-12,3.437317e-04,0.000000e+00,3.431572e-04,2.989402e-04,0.000000e+00,1.455585e-08,1.629315e-12,1.334402e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455585e-08,0.0000,92.7639,7.2361,1.590993e+02
7500,2.753158e-07,1.006508e+01,5.974270e-12,3.418266e-04,0.000000e+00,3.434898e-04,3.223835e-04,0.000000e+00,1.455802e-08,1.080194e-13,1.486279e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455802e-08,0.0000,92.9898,7.0102,1.588454e+02
7600,2.789866e-07,1.004233e+01,5.960768e-12,3.411916e-04,0.000000e+00,3.420081e-04,3.448697e-04,0.000000e+00,1.449227e-08,4.598353e-12,1.762057e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.449227e-08,0.0000,93.1955,6.8045,1.587712e+02
7700,2.826575e-07,9.891378e+00,5.871166e-12,3.430967e-04,0.000000e+00,3.444877e-04,3.675056e-04,0.000000e+00,1.458481e-08,6.342604e-13,1.702073e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.458481e-08,0.0000,93.3954,6.6046,1.585037e+02
7800,2.863284e-07,9.592142e+00,5.693550e-12,3.410706e-04,0.000000e+00,3.396494e-04,3.894557e-04,0.000000e+00,1.439352e-08,1.184918e-12,1.538691e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.439352e-08,0.0000,93.5615,6.4385,1.587908e+02
7900,2.899993e-07,9.175706e+00,5.446369e-12,3.440039e-04,0.000000e+00,3.444575e-04,4.113396e-04,0.000000e+00,1.460920e-08,-9.532857e-12,1.692536e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.460920e-08,0.0000,93.7346,6.2654,1.590486e+02
8000,2.936701e-07,8.646532e+00,5.132271e-12,3.425524e-04,0.000000e+00,3.427338e-04,4.281174e-04,0.000000e+00,1.455328e-08,3.623082e-12,1.670891e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455328e-08,0.0000,93.8962,6.1038,1.594259e+02
8100,2.973410e-07,8.060062e+00,4.784163e-12,3.398006e-04,0.000000e+00,3.419476e-04,4.346302e-04,0.000000e+00,1.453734e-08,-6.143743e-12,1.844892e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453734e-08,0.0000,94.0628,5.9372,1.597991e+02
8200,3.010119e-07,7.492114e+00,4.447049e-12,3.436712e-04,0.000000e+00,3.437619e-04,4.355058e-04,0.000000e+00,1.463120e-08,7.250636e-12,1.610276e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.463120e-08,0.0000,94.2084,5.7916,1.601672e+02
8300,3.046828e-07,6.927146e+00,4.111705e-12,3.419173e-04,0.000000e+00,3.420988e-04,4.332700e-04,0.000000e+00,1.457634e-08,-4.486324e-12,1.369444e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457634e-08,0.0000,94.3469,5.6531,1.605237e+02
