step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
5800,2.129108e-07,1.465074e+01,9.111633e-12,3.421593e-04,0.000000e+00,3.381979e-04,2.315129e-04,0.000000e+00,1.369009e-08,-3.932613e-09,-8.449300e-11,-4.983055e-10,-4.011077e-09,-5.593789e-10,1.418840e-08,0.0000,91.4087,8.5913,1.568109e+02
5900,2.165817e-07,1.531891e+01,9.527181e-12,3.432176e-04,0.000000e+00,3.396191e-04,2.300161e-04,0.000000e+00,1.373171e-08,-3.937747e-09,-9.381948e-11,-5.006839e-10,-4.021678e-09,-5.636746e-10,1.423240e-08,0.0000,91.8258,8.1742,1.564042e+02
6000,2.202526e-07,1.597331e+01,9.934168e-12,3.411311e-04,0.000000e+00,3.426733e-04,2.302621e-04,0.000000e+00,1.383359e-08,-3.969984e-09,-1.281013e-10,-5.122961e-10,-4.019812e-09,-5.649685e-10,1.434588e-08,0.0000,92.2753,7.7247,1.559546e+02
6100,2.239235e-07,1.660787e+01,1.032882e-11,3.414033e-04,0.000000e+00,3.428245e-04,2.338956e-04,0.000000e+00,1.380967e-08,-3.973424e-09,-1.260374e-10,-5.350777e-10,-4.032111e-09,-5.644421e-10,1.434475e-08,0.0000,92.6788,7.3212,1.553373e+02
6200,2.275944e-07,1.721325e+01,1.070531e-11,3.403449e-04,0.000000e+00,3.411009e-04,2.377814e-04,0.000000e+00,1.371671e-08,-3.950489e-09,-1.482033e-10,-5.690171e-10,-4.047044e-09,-5.651208e-10,1.428573e-08,0.0000,93.0340,6.9660,1.548322e+02
6300,2.312652e-07,1.780362e+01,1.107248e-11,3.429757e-04,0.000000e+00,3.396796e-04,2.429554e-04,0.000000e+00,1.362074e-08,-3.932856e-09,-1.208469e-10,-6.015962e-10,-4.095450e-09,-5.645805e-10,1.422234e-08,0.0000,93.3060,6.6940,1.540075e+02
6400,2.349361e-07,1.836242e+01,1.142001e-11,3.408892e-04,0.000000e+00,3.406775e-04,2.462169e-04,0.000000e+00,1.365438e-08,-3.950775e-09,-1.155082e-10,-6.269586e-10,-4.159102e-09,-5.667852e-10,1.428134e-08,0.0000,93.5917,6.4083,1.539218e+02
6500,2.386070e-07,1.892149e+01,1.176771e-11,3.433688e-04,0.000000e+00,3.411009e-04,2.486502e-04,0.000000e+00,1.363946e-08,-3.952739e-09,-8.780305e-11,-6.341772e-10,-4.200965e-09,-5.665098e-10,1.427364e-08,0.0000,93.8308,6.1692,1.532415e+02
6600,2.422779e-07,1.945458e+01,1.209925e-11,3.427036e-04,0.000000e+00,3.400123e-04,2.523873e-04,0.000000e+00,1.358164e-08,-3.940231e-09,-9.119356e-11,-6.280885e-10,-4.252187e-09,-5.686801e-10,1.420973e-08,0.0000,94.0453,5.9547,1.529459e+02
6700,2.459487e-07,1.997554e+01,1.242324e-11,3.416149e-04,0.000000e+00,3.442760e-04,2.533537e-04,0.000000e+00,1.373187e-08,-3.982137e-09,-1.094724e-10,-6.176978e-10,-4.253262e-09,-5.691788e-10,1.434957e-08,0.0000,94.3026,5.6974,1.524927e+02
6800,2.496196e-07,2.048322e+01,1.273898e-11,3.408590e-04,0.000000e+00,3.421895e-04,2.548464e-04,0.000000e+00,1.363554e-08,-3.965203e-09,-1.238955e-10,-6.063621e-10,-4.237710e-09,-5.675330e-10,1.424190e-08,0.0000,94.5262,5.4738,1.522708e+02
6900,2.532905e-07,2.099213e+01,1.305549e-11,3.395889e-04,0.000000e+00,3.405868e-04,2.533692e-04,0.000000e+00,1.355802e-08,-3.947599e-09,-1.577166e-10,-6.066957e-10,-4.220332e-09,-5.669721e-10,1.416472e-08,0.0000,94.7298,5.2702,1.519909e+02
7000,2.569614e-07,2.152023e+01,1.338393e-11,3.410404e-04,0.000000e+00,3.402239e-04,2.515685e-04,0.000000e+00,1.352611e-08,-3.942549e-09,-1.542817e-10,-6.083350e-10,-4.208318e-09,-5.658752e-10,1.413445e-08,0.0000,94.9020,5.0980,1.516318e+02
7100,2.606322e-07,2.207211e+01,1.372715e-11,3.413730e-04,0.000000e+00,3.403449e-04,2.478741e-04,0.000000e+00,1.351568e-08,-3.942964e-09,-1.647212e-10,-6.174708e-10,-4.205912e-09,-5.691338e-10,1.413315e-08,0.0000,95.0610,4.9390,1.513184e+02
7200,2.643031e-07,2.264614e+01,1.408415e-11,3.416754e-04,0.000000e+00,3.396494e-04,2.444230e-04,0.000000e+00,1.347585e-08,-3.938479e-09,-1.583454e-10,-6.241438e-10,-4.195816e-09,-5.678303e-10,1.410000e-08,0.0000,95.2005,4.7995,1.510766e+02
7300,2.679740e-07,2.324717e+01,1.445795e-11,3.406473e-04,0.000000e+00,3.402239e-04,2.388193e-04,0.000000e+00,1.347760e-08,-3.939430e-09,-1.495046e-10,-6.319409e-10,-4.195283e-09,-5.706124e-10,1.410954e-08,0.0000,95.3455,4.6545,1.506067e+02
7400,2.716449e-07,2.387325e+01,1.484732e-11,3.416754e-04,0.000000e+00,3.416149e-04,2.356054e-04,0.000000e+00,1.351930e-08,-3.954094e-09,-1.454966e-10,-6.362306e-10,-4.181510e-09,-5.706697e-10,1.415553e-08,0.0000,95.4853,4.5147,1.503137e+02
7500,2.753158e-07,2.452053e+01,1.524988e-11,3.422802e-04,0.000000e+00,3.381979e-04,2.326177e-04,0.000000e+00,1.336024e-08,-3.919544e-09,-1.234244e-10,-6.344750e-10,-4.200867e-09,-5.721294e-10,1.399472e-08,0.0000,95.5828,4.4172,1.498693e+02
7600,2.789866e-07,2.518060e+01,1.566039e-11,3.424919e-04,0.000000e+00,3.432479e-04,2.306621e-04,0.000000e+00,1.354360e-08,-3.971716e-09,-9.651271e-11,-6.225923e-10,-4.209304e-09,-5.739003e-10,1.416619e-08,0.0000,95.7150,4.2850,1.495154e+02
7700,2.826575e-07,2.586652e+01,1.608698e-11,3.430362e-04,0.000000e+00,3.402239e-04,2.268271e-04,0.000000e+00,1.340514e-08,-3.932609e-09,-7.162443e-11,-5.982576e-10,-4.207887e-09,-5.732447e-10,1.400339e-08,0.0000,95.8112,4.1888,1.490896e+02
7800,2.863284e-07,2.653954e+01,1.650555e-11,3.414637e-04,0.000000e+00,3.418871e-04,2.274397e-04,0.000000e+00,1.345376e-08,-3.949431e-09,-7.444228e-11,-5.766123e-10,-4.199173e-09,-5.760054e-10,1.403038e-08,0.0000,95.9272,4.0728,1.487355e+02
7900,2.899993e-07,2.719887e+01,1.691560e-11,3.411614e-04,0.000000e+00,3.421593e-04,2.294566e-04,0.000000e+00,1.342406e-08,-3.955646e-09,-9.182913e-11,-5.574978e-10,-4.187925e-09,-5.739600e-10,1.398156e-08,0.0000,96.0414,3.9586,1.479317e+02
8000,2.936701e-07,2.786355e+01,1.732898e-11,3.404356e-04,0.000000e+00,3.407078e-04,2.278258e-04,0.000000e+00,1.336036e-08,-3.927376e-09,-8.857859e-11,-5.399465e-10,-4.185996e-09,-5.713643e-10,1.390030e-08,0.0000,96.1442,3.8558,1.477324e+02
8100,2.973410e-07,2.853229e+01,1.774488e-11,3.416452e-04,0.000000e+00,3.391958e-04,2.283461e-04,0.000000e+00,1.326694e-08,-3.902304e-09,-7.590234e-11,-5.240553e-10,-4.196630e-09,-5.721823e-10,1.379100e-08,0.0000,96.2224,3.7776,1.469885e+02
8200,3.010119e-07,2.919369e+01,1.815623e-11,3.406170e-04,0.000000e+00,3.411916e-04,2.285617e-04,0.000000e+00,1.333133e-08,-3.931315e-09,-9.225261e-11,-5.148397e-10,-4.198934e-09,-5.751306e-10,1.384617e-08,0.0000,96.3180,3.6820,1.467513e+02
8300,3.046828e-07,2.983964e+01,1.855795e-11,3.420988e-04,0.000000e+00,3.402844e-04,2.326626e-04,0.000000e+00,1.326806e-08,-3.920482e-09,-7.482401e-11,-5.091514e-10,-4.211481e-09,-5.750847e-10,1.377721e-08,0.0000,96.3928,3.6072,1.461811e+02
8400,3.083536e-07,3.047342e+01,1.895212e-11,3.417964e-04,0.000000e+00,3.421895e-04,2.344200e-04,0.000000e+00,1.332388e-08,-3.946449e-09,-8.289651e-11,-5.050024e-10,-4.237118e-09,-5.782769e-10,1.382888e-08,0.0000,96.4791,3.5209,1.458337e+02
8500,3.120245e-07,3.109494e+01,1.933865e-11,3.426733e-04,0.000000e+00,3.397099e-04,2.373758e-04,0.000000e+00,1.320006e-08,-3.914534e-09,-4.186880e-11,-4.926223e-10,-4.247783e-09,-5.783155e-10,1.369268e-08,0.0000,96.5394,3.4606,1.452676e+02
8600,3.156954e-07,3.169642e+01,1.971273e-11,3.423105e-04,0.000000e+00,3.425826e-04,2.404076e-04,0.000000e+00,1.329013e-08,-3.945521e-09,-5.678649e-11,-4.810491e-10,-4.265679e-09,-5.788724e-10,1.377118e-08,0.0000,96.6180,3.3820,1.448257e+02
8700,3.193663e-07,3.227196e+01,2.007067e-11,3.407682e-04,0.000000e+00,3.414033e-04,2.432595e-04,0.000000e+00,1.322383e-08,-3.929893e-09,-4.756197e-11,-4.781633e-10,-4.279130e-09,-5.800495e-10,1.370199e-08,0.0000,96.6951,3.3049,1.444091e+02
8800,3.230371e-07,3.282222e+01,2.041289e-11,3.403146e-04,0.000000e+00,3.414940e-04,2.470886e-04,0.000000e+00,1.320316e-08,-3.934487e-09,-6.859977e-11,-4.685650e-10,-4.280411e-09,-5.800554e-10,1.367172e-08,0.0000,96.7722,3.2278,1.439341e+02
8900,3.267080e-07,3.336905e+01,2.075297e-11,3.411614e-04,0.000000e+00,3.394377e-04,2.485174e-04,0.000000e+00,1.310112e-08,-3.912801e-09,-3.124774e-11,-4.526045e-10,-4.287286e-09,-5.793682e-10,1.355372e-08,0.0000,96.8287,3.1713,1.435024e+02
9000,3.303789e-07,3.391680e+01,2.109363e-11,3.421593e-04,0.000000e+00,3.404658e-04,2.493592e-04,0.000000e+00,1.312333e-08,-3.929127e-09,-3.741770e-11,-4.428542e-10,-4.312451e-09,-5.828409e-10,1.356619e-08,0.0000,96.8832,3.1168,1.431887e+02
9100,3.340498e-07,3.444210e+01,2.142033e-11,3.420988e-04,0.000000e+00,3.408287e-04,2.531010e-04,0.000000e+00,1.312259e-08,-3.934617e-09,-1.107636e-11,-4.306701e-10,-4.319054e-09,-5.832411e-10,1.355326e-08,0.0000,96.9380,3.0620,1.428941e+02
9200,3.377207e-07,3.496156e+01,2.174340e-11,3.425826e-04,0.000000e+00,3.413730e-04,2.545751e-04,0.000000e+00,1.312464e-08,-3.929222e-09,-3.444489e-11,-4.273183e-10,-4.325407e-09,-5.832743e-10,1.355195e-08,0.0000,96.9911,3.0089,1.424588e+02
