step,t,phi_body,Q_body,I_emit,I_body,I_escape,I_amb_e,I_amb_i,F_beam_N,F_beam_y_N,F_net_N,F_lorentz_z_N,F_lorentz_y_N,F_lorentz_beam_z_N,F_thrust_N,pct_body,pct_escape,pct_inflight,beam_escape_KE_mean
4300,1.578477e-07,4.235646e+00,2.514127e-12,3.428850e-04,0.000000e+00,0.000000e+00,9.298057e-06,3.728099e-07,0.000000e+00,0.000000e+00,-6.994096e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.0000,0.0000,100.0000,nan
4400,1.615186e-07,6.127426e+00,3.637020e-12,3.414335e-04,0.000000e+00,2.667119e-04,3.581638e-05,2.751692e-07,1.163820e-08,2.690654e-12,-2.673125e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.163820e-08,0.0000,24.7746,75.2254,1.683933e+02
4500,1.651895e-07,7.725743e+00,4.585723e-12,3.404054e-04,0.000000e+00,3.407078e-04,8.223122e-05,2.662928e-07,1.464542e-08,3.189995e-12,-3.088839e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.464542e-08,0.0000,42.8678,57.1322,1.634552e+02
4600,1.688603e-07,9.002368e+00,5.343482e-12,3.417057e-04,0.000000e+00,3.385305e-04,1.354099e-04,1.287082e-07,1.446968e-08,-1.049397e-12,5.343999e-13,0.000000e+00,0.000000e+00,0.000000e+00,1.446968e-08,0.0000,53.7880,46.2120,1.616080e+02
4700,1.725312e-07,9.948015e+00,5.904784e-12,3.430664e-04,0.000000e+00,3.377745e-04,1.902440e-04,8.432605e-08,1.437085e-08,-6.306352e-12,5.074164e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.437085e-08,0.0000,61.0794,38.9206,1.601100e+02
4800,1.762021e-07,1.056888e+01,6.273308e-12,3.436410e-04,0.000000e+00,3.399215e-04,2.432762e-04,2.662928e-08,1.440234e-08,1.849037e-12,1.110543e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.440234e-08,0.0000,66.3967,33.6033,1.587813e+02
4900,1.798730e-07,1.084042e+01,6.434483e-12,3.405566e-04,0.000000e+00,3.420081e-04,2.966635e-04,1.331464e-08,1.446543e-08,-4.026166e-12,2.067065e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.446543e-08,0.0000,70.5565,29.4435,1.582220e+02
5000,1.835438e-07,1.081045e+01,6.416695e-12,3.417964e-04,0.000000e+00,3.428548e-04,3.466466e-04,4.438213e-09,1.447002e-08,3.326174e-12,2.984451e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.447002e-08,0.0000,73.8079,26.1921,1.575460e+02
5100,1.872147e-07,1.049584e+01,6.229952e-12,3.389236e-04,0.000000e+00,3.417057e-04,3.897950e-04,0.000000e+00,1.441200e-08,-6.136469e-12,3.771146e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.441200e-08,0.0000,76.4489,23.5511,1.573354e+02
5200,1.908856e-07,9.958255e+00,5.910862e-12,3.421290e-04,0.000000e+00,3.402239e-04,4.290538e-04,0.000000e+00,1.435606e-08,1.897536e-12,4.415001e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.435606e-08,0.0000,78.5144,21.4856,1.574754e+02
5300,1.945565e-07,9.214480e+00,5.469384e-12,3.394679e-04,0.000000e+00,3.404356e-04,4.597330e-04,0.000000e+00,1.436975e-08,6.494683e-12,4.742274e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.436975e-08,0.0000,80.2960,19.7040,1.575833e+02
5400,1.982273e-07,8.384067e+00,4.976481e-12,3.431269e-04,0.000000e+00,3.444575e-04,4.774008e-04,0.000000e+00,1.457264e-08,-5.301586e-12,4.857344e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457264e-08,0.0000,81.8309,18.1691,1.582884e+02
5500,2.018982e-07,7.511665e+00,4.458654e-12,3.435805e-04,0.000000e+00,3.417661e-04,4.846440e-04,0.000000e+00,1.448957e-08,-3.744185e-12,4.743630e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.448957e-08,0.0000,83.0845,16.9155,1.589561e+02
5600,2.055691e-07,6.660805e+00,3.953614e-12,3.439736e-04,0.000000e+00,3.419173e-04,4.815537e-04,0.000000e+00,1.453092e-08,-2.743699e-12,4.245260e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453092e-08,0.0000,84.1683,15.8317,1.597278e+02
5700,2.092400e-07,5.874541e+00,3.486916e-12,3.426733e-04,0.000000e+00,3.436712e-04,4.698088e-04,0.000000e+00,1.464626e-08,-2.912021e-12,3.602792e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.464626e-08,0.0000,85.1689,14.8311,1.606164e+02
5800,2.129108e-07,5.218809e+00,3.097697e-12,3.433688e-04,0.000000e+00,3.458485e-04,4.493976e-04,0.000000e+00,1.478043e-08,-7.446829e-12,2.803831e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.478043e-08,0.0000,86.0795,13.9205,1.615234e+02
5900,2.165817e-07,4.714885e+00,2.798586e-12,3.403449e-04,0.000000e+00,3.454554e-04,4.218272e-04,0.000000e+00,1.479546e-08,6.018829e-13,2.219264e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.479546e-08,0.0000,86.9253,13.0747,1.622134e+02
6000,2.202526e-07,4.441340e+00,2.636220e-12,3.442760e-04,0.000000e+00,3.432176e-04,3.885069e-04,0.000000e+00,1.473334e-08,-1.793189e-12,1.310421e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.473334e-08,0.0000,87.5964,12.4036,1.629492e+02
6100,2.239235e-07,4.287929e+00,2.545161e-12,3.386817e-04,0.000000e+00,3.437317e-04,3.634875e-04,0.000000e+00,1.477554e-08,-1.333459e-12,1.102586e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.477554e-08,0.0000,88.2796,11.7204,1.633985e+02
6200,2.275944e-07,4.317682e+00,2.562821e-12,3.405263e-04,0.000000e+00,3.423105e-04,3.357155e-04,0.000000e+00,1.472798e-08,-1.937441e-12,7.802037e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.472798e-08,0.0000,88.8564,11.1436,1.636917e+02
6300,2.312652e-07,4.525154e+00,2.685969e-12,3.433386e-04,0.000000e+00,3.383188e-04,3.097913e-04,0.000000e+00,1.456220e-08,-3.367926e-12,5.302136e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.456220e-08,0.0000,89.2954,10.7046,1.638138e+02
6400,2.349361e-07,4.850460e+00,2.879058e-12,3.411614e-04,0.000000e+00,3.412823e-04,2.885609e-04,0.000000e+00,1.468348e-08,-1.517026e-11,3.152227e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.468348e-08,0.0000,89.7584,10.2416,1.636855e+02
6500,2.386070e-07,5.290992e+00,3.140542e-12,3.415847e-04,0.000000e+00,3.404961e-04,2.703527e-04,0.000000e+00,1.464398e-08,-1.732253e-12,3.053257e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.464398e-08,0.0000,90.1690,9.8310,1.635442e+02
6600,2.422779e-07,5.821786e+00,3.455603e-12,3.434898e-04,0.000000e+00,3.433688e-04,2.576627e-04,0.000000e+00,1.473965e-08,2.983481e-12,2.689041e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.473965e-08,0.0000,90.5603,9.4397,1.629338e+02
6700,2.459487e-07,6.393424e+00,3.794906e-12,3.403146e-04,0.000000e+00,3.407985e-04,2.478835e-04,0.000000e+00,1.461757e-08,2.364730e-12,3.428367e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461757e-08,0.0000,90.9251,9.0749,1.626707e+02
6800,2.496196e-07,7.024496e+00,4.169488e-12,3.455461e-04,0.000000e+00,3.425826e-04,2.435046e-04,0.000000e+00,1.466721e-08,-1.374039e-13,4.041021e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.466721e-08,0.0000,91.2310,8.7690,1.620720e+02
6900,2.532905e-07,7.647566e+00,4.539320e-12,3.426733e-04,0.000000e+00,3.393470e-04,2.419257e-04,0.000000e+00,1.450921e-08,-2.014760e-12,5.063489e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.450921e-08,0.0000,91.5086,8.4914,1.616356e+02
7000,2.569614e-07,8.246806e+00,4.895007e-12,3.430664e-04,0.000000e+00,3.424919e-04,2.461721e-04,0.000000e+00,1.461962e-08,1.175478e-12,7.239763e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.461962e-08,0.0000,91.7950,8.2050,1.611124e+02
7100,2.606322e-07,8.789199e+00,5.216952e-12,3.422197e-04,0.000000e+00,3.435200e-04,2.545173e-04,0.000000e+00,1.463150e-08,-5.615259e-12,8.828924e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.463150e-08,0.0000,92.0799,7.9201,1.604084e+02
7200,2.643031e-07,9.275255e+00,5.505458e-12,3.431874e-04,0.000000e+00,3.411311e-04,2.645943e-04,0.000000e+00,1.451191e-08,-3.015034e-12,9.873737e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.451191e-08,0.0000,92.3157,7.6843,1.600234e+02
7300,2.679740e-07,9.667000e+00,5.737983e-12,3.437922e-04,0.000000e+00,3.423709e-04,2.804489e-04,0.000000e+00,1.453333e-08,-1.875187e-12,1.158584e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453333e-08,0.0000,92.5429,7.4571,1.593405e+02
7400,2.716449e-07,9.944149e+00,5.902489e-12,3.437317e-04,0.000000e+00,3.431572e-04,2.989180e-04,0.000000e+00,1.455586e-08,1.518123e-12,1.333500e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455586e-08,0.0000,92.7639,7.2361,1.590995e+02
7500,2.753158e-07,1.006464e+01,5.974009e-12,3.418266e-04,0.000000e+00,3.434898e-04,3.223435e-04,0.000000e+00,1.455801e-08,4.061058e-14,1.485830e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455801e-08,0.0000,92.9898,7.0102,1.588453e+02
7600,2.789866e-07,1.004286e+01,5.961078e-12,3.411916e-04,0.000000e+00,3.420081e-04,3.447143e-04,0.000000e+00,1.449226e-08,4.511565e-12,1.767994e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.449226e-08,0.0000,93.1955,6.8045,1.587711e+02
7700,2.826575e-07,9.891323e+00,5.871133e-12,3.430967e-04,0.000000e+00,3.444877e-04,3.675988e-04,0.000000e+00,1.458482e-08,5.770688e-13,1.707557e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.458482e-08,0.0000,93.3954,6.6046,1.585039e+02
7800,2.863284e-07,9.591017e+00,5.692882e-12,3.410706e-04,0.000000e+00,3.396494e-04,3.896288e-04,0.000000e+00,1.439353e-08,1.144716e-12,1.554253e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.439353e-08,0.0000,93.5615,6.4385,1.587908e+02
7900,2.899993e-07,9.173703e+00,5.445180e-12,3.440039e-04,0.000000e+00,3.444575e-04,4.114816e-04,0.000000e+00,1.460920e-08,-9.538652e-12,1.713579e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.460920e-08,0.0000,93.7346,6.2654,1.590484e+02
8000,2.936701e-07,8.645160e+00,5.131456e-12,3.425524e-04,0.000000e+00,3.427338e-04,4.280153e-04,0.000000e+00,1.455328e-08,3.662671e-12,1.670726e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.455328e-08,0.0000,93.8962,6.1038,1.594260e+02
8100,2.973410e-07,8.059348e+00,4.783739e-12,3.398006e-04,0.000000e+00,3.419476e-04,4.345237e-04,0.000000e+00,1.453735e-08,-6.078398e-12,1.843230e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.453735e-08,0.0000,94.0628,5.9372,1.597994e+02
8200,3.010119e-07,7.491290e+00,4.446560e-12,3.436712e-04,0.000000e+00,3.437619e-04,4.355235e-04,0.000000e+00,1.463122e-08,7.338208e-12,1.610734e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.463122e-08,0.0000,94.2084,5.7916,1.601678e+02
8300,3.046828e-07,6.927421e+00,4.111868e-12,3.419173e-04,0.000000e+00,3.421290e-04,4.330925e-04,0.000000e+00,1.457755e-08,-4.314723e-12,1.365819e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.457755e-08,0.0000,94.3472,5.6528,1.605221e+02
8400,3.083536e-07,6.432422e+00,3.818054e-12,3.412218e-04,0.000000e+00,3.419173e-04,4.212610e-04,0.000000e+00,1.460098e-08,-2.724825e-12,1.194644e-10,0.000000e+00,0.000000e+00,0.000000e+00,1.460098e-08,0.0000,94.4825,5.5175,1.612206e+02
8500,3.120245e-07,6.061584e+00,3.597938e-12,3.405868e-04,0.000000e+00,3.419476e-04,4.005495e-04,0.000000e+00,1.462278e-08,-2.555133e-12,7.858512e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.462278e-08,0.0000,94.6159,5.3841,1.616691e+02
8600,3.156954e-07,5.846329e+00,3.470171e-12,3.424919e-04,0.000000e+00,3.436712e-04,3.772977e-04,0.000000e+00,1.471546e-08,1.494407e-12,7.592835e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.471546e-08,0.0000,94.7430,5.2570,1.620805e+02
8700,3.193663e-07,5.756073e+00,3.416598e-12,3.425826e-04,0.000000e+00,3.413730e-04,3.571766e-04,0.000000e+00,1.462662e-08,2.159719e-12,7.643311e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.462662e-08,0.0000,94.8494,5.1506,1.622900e+02
8800,3.230371e-07,5.800133e+00,3.442750e-12,3.431874e-04,0.000000e+00,3.408287e-04,3.360630e-04,0.000000e+00,1.462011e-08,-7.187372e-12,5.838279e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.462011e-08,0.0000,94.9443,5.0557,1.626576e+02
8900,3.267080e-07,5.990998e+00,3.556041e-12,3.452437e-04,0.000000e+00,3.437015e-04,3.143817e-04,0.000000e+00,1.473989e-08,-7.815854e-13,6.328468e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.473989e-08,0.0000,95.0409,4.9591,1.625769e+02
9000,3.303789e-07,6.271268e+00,3.722399e-12,3.404961e-04,0.000000e+00,3.432781e-04,2.951777e-04,0.000000e+00,1.471799e-08,-3.762370e-12,6.236552e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.471799e-08,0.0000,95.1578,4.8422,1.624996e+02
9100,3.340498e-07,6.655706e+00,3.950587e-12,3.416149e-04,0.000000e+00,3.455461e-04,2.794531e-04,0.000000e+00,1.480831e-08,-9.031313e-12,5.262166e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.480831e-08,0.0000,95.2771,4.7229,1.623441e+02
9200,3.377207e-07,7.112565e+00,4.221762e-12,3.402542e-04,0.000000e+00,3.411009e-04,2.663822e-04,0.000000e+00,1.460175e-08,1.563177e-13,5.838205e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.460175e-08,0.0000,95.3738,4.6262,1.619796e+02
9300,3.413915e-07,7.655154e+00,4.543824e-12,3.447598e-04,0.000000e+00,3.394075e-04,2.570256e-04,0.000000e+00,1.451601e-08,-7.730663e-13,6.305361e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.451601e-08,0.0000,95.4332,4.5668,1.616823e+02
9400,3.450624e-07,8.222405e+00,4.880524e-12,3.426431e-04,0.000000e+00,3.397099e-04,2.509213e-04,0.000000e+00,1.450222e-08,7.159240e-12,5.550502e-11,0.000000e+00,0.000000e+00,0.000000e+00,1.450222e-08,0.0000,95.5031,4.4969,1.610944e+02
